k,D,alphabeta,alpha,beta,epsilon,t,hondadelta,sos_dist,area_diff,F,localization
3.0,0.25,15.0,300.0,0.2,0,20000,0.13617603480815887,440.8938903808594,0.9224411951684679,3.0,0.28446367975800907
3.0,0.25,15.0,300.0,0.2,0,25000,0.1408853679895401,441.0663757324219,1.0,3.0,0.2571048303291671
3.0,0.03,5.0,100.0,0.6,0,1,nan,nan,nan,0.48,nan
3.0,0.03,5.0,100.0,0.6,0,5000,nan,nan,nan,0.48,nan
3.0,0.03,5.0,100.0,0.6,0,10000,nan,nan,nan,0.48,nan
3.0,0.03,5.0,100.0,0.6,0,15000,nan,nan,nan,0.48,nan
3.0,0.03,5.0,100.0,0.6,0,20000,nan,nan,nan,0.48,nan
3.0,0.03,5.0,100.0,0.6,0,25000,nan,nan,nan,0.48,nan
3.0,0.06,0.55,11.0,5.454545454545454,0,1,0.01803314872086048,457.7129821777344,0.3097869431468611,0.19,0.0006381243747194084
3.0,0.06,0.55,11.0,5.454545454545454,0,5000,0.22250324487686157,426.06427001953125,0.680528654437735,0.19,1.801656282920071
3.0,0.06,0.55,11.0,5.454545454545454,0,10000,0.29889431595802307,390.6207580566406,0.7279252592001823,0.19,2.611590623709688
3.0,0.06,0.55,11.0,5.454545454545454,0,15000,0.22754353284835815,420.55401611328125,0.8514298735330978,0.19,3.210549788445911
3.0,0.06,0.55,11.0,5.454545454545454,0,20000,0.19771459698677063,445.2515563964844,0.9414378489233223,0.19,3.979444109490563
3.0,0.06,0.55,11.0,5.454545454545454,0,25000,0.12330897897481918,426.71917724609375,1.0,0.19,4.7925290293399945
3.0,0.25,0.55,11.0,5.454545454545454,0,1,0.026880953460931778,456.82177734375,0.6117780294450736,1.2,0.0005824840476067871
3.0,0.25,0.55,11.0,5.454545454545454,0,5000,0.24143604934215546,367.8011474609375,0.9533408833522083,1.2,2.6357698702018677
3.0,0.25,0.55,11.0,5.454545454545454,0,10000,0.2453911155462265,398.2726135253906,0.9161947904869762,1.2,4.211694784877823
3.0,0.25,0.55,11.0,5.454545454545454,0,15000,0.23961080610752106,421.5176696777344,0.9257078142695356,1.2,4.8224180146282345
3.0,0.25,0.55,11.0,5.454545454545454,0,20000,0.12483873963356018,435.1991271972656,0.9488108720271801,1.2,5.035123734663932
3.0,0.25,0.55,11.0,5.454545454545454,0,25000,0.12739993631839752,445.300537109375,1.0,1.2,5.096600199420957
3.0,0.5,0.55,11.0,5.454545454545454,0,1,0.03310627490282059,456.3576965332031,0.48680516563728243,0.48,0.0005238725464906738
3.0,0.5,0.55,11.0,5.454545454545454,0,5000,0.2277146279811859,378.38604736328125,1.0,0.48,2.4573529771014977
3.0,0.5,0.55,11.0,5.454545454545454,0,10000,0.2359495609998703,412.9908752441406,0.7357289912034437,0.48,4.015551112612421
3.0,0.5,0.55,11.0,5.454545454545454,0,15000,0.13018138706684113,428.8704528808594,0.6458918210743029,0.48,4.540554145919557
3.0,0.5,0.55,11.0,5.454545454545454,0,20000,0.09478390216827393,439.6855773925781,0.5931124836234325,0.48,4.66919274328294
3.0,0.5,0.55,11.0,5.454545454545454,0,25000,0.06728868186473846,446.8822326660156,0.5590492232827999,0.48,4.653332314569186
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,1,0.03308095037937164,458.72528076171875,0.4461703267273701,0.08,0.0016001584733073397
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,5000,0.20106977224349976,375.4119567871094,1.0,0.08,2.740680618650016
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,10000,0.23266173899173737,408.3572998046875,0.7329048384217104,0.08,4.864579226993721
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,15000,0.15889720618724823,425.0883483886719,0.6393501160507052,0.08,5.8983358983270735
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,20000,0.10866324603557587,436.4114074707031,0.5850740939118014,0.08,6.361866115873422
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,25000,0.06974302977323532,444.72039794921875,0.5397250490983753,0.08,6.568430372636741
3.0,0.5,0.06,1.2,50.0,0,1,0.0325920432806015,456.6189880371094,0.4439721135861248,0.48,0.004792798053011489
3.0,0.5,0.06,1.2,50.0,0,5000,0.20389600098133087,393.26519775390625,1.0,0.48,1.5659787211500333
3.0,0.5,0.06,1.2,50.0,0,10000,0.21498192846775055,406.3519592285156,0.7289576602618603,0.48,3.3390995107939596
3.0,0.5,0.06,1.2,50.0,0,15000,0.15978506207466125,421.6715087890625,0.6459785750722666,0.48,4.8026843112798785
3.0,0.5,0.06,1.2,50.0,0,20000,0.12241968512535095,431.85491943359375,0.5922462166298249,0.48,5.8661561526042165
3.0,0.5,0.06,1.2,50.0,0,25000,0.0902571901679039,440.1310729980469,0.550416595817038,0.48,6.613769958090132
3.0,0.06,0.06,1.2,50.0,0,1,nan,nan,nan,0.03,nan
3.0,0.06,0.06,1.2,50.0,0,5000,nan,nan,nan,0.03,nan
3.0,0.06,0.06,1.2,50.0,0,10000,nan,nan,nan,0.03,nan
3.0,0.06,0.06,1.2,50.0,0,15000,nan,nan,nan,0.03,nan
3.0,0.06,0.06,1.2,50.0,0,20000,nan,nan,nan,0.03,nan
3.0,0.06,0.06,1.2,50.0,0,25000,nan,nan,nan,0.03,nan
3.0,0.5,15.0,300.0,0.2,0,1,0.034508008509874344,457.0763244628906,0.5659068384539148,0.08,1.8953124121196793e-05
3.0,0.5,15.0,300.0,0.2,0,5000,0.2874336838722229,384.19586181640625,1.0,0.08,0.017757239033111025
3.0,0.5,15.0,300.0,0.2,0,10000,0.2173885703086853,416.14666748046875,0.7645193260654113,0.08,0.05356616108641031
3.0,0.5,15.0,300.0,0.2,0,15000,0.12677344679832458,431.1779479980469,0.6765113974231913,0.08,0.08123726994954351
3.0,0.5,15.0,300.0,0.2,0,20000,0.09223350882530212,441.2494201660156,0.6182358771060456,0.08,0.09248336864878177
3.0,0.5,15.0,300.0,0.2,0,25000,0.06824693083763123,447.7178955078125,0.5892963330029732,0.08,0.09303639042289974
3.0,0.5,0.06,1.2,50.0,0,1,0.03452315554022789,457.6033630371094,0.543952914372508,0.08,0.004818330153107432
3.0,0.5,0.06,1.2,50.0,0,5000,0.18632164597511292,391.0376281738281,1.0,0.08,1.5741225657466418
3.0,0.5,0.06,1.2,50.0,0,10000,0.24011331796646118,406.1981201171875,0.7987469147522309,0.08,3.34448366706177
3.0,0.5,0.06,1.2,50.0,0,15000,0.18238164484500885,421.25494384765625,0.7034364913613063,0.08,4.807971659358748
3.0,0.5,0.06,1.2,50.0,0,20000,0.1148679181933403,431.56842041015625,0.6521739130434783,0.08,5.8718610082709
