# k,D,alphabeta,alpha,beta,epsilon,t,hondadelta,sos_dist,area_diff,F,localization
3.000000000000000000e+00,3.980999886989593506e-01,6.310000000000001719e-02,1.262000000000000233e+00,4.754358161649998493e+01,2.000000000000000000e+02,1.500000000000000000e+04,4.279577359557151794e-02,4.129881591796875000e+02,6.226260976107821365e-01,0.000000000000000000e+00,1.262408906055105184e+01
3.000000000000000000e+00,3.980999886989593506e-01,6.310000000000001719e-02,1.262000000000000233e+00,4.754358161649998493e+01,2.000000000000000000e+02,2.000000000000000000e+04,2.728868834674358368e-02,4.195666198730468750e+02,6.054727384112722488e-01,0.000000000000000000e+00,1.699229055448730108e+01
3.000000000000000000e+00,3.980999886989593506e-01,6.310000000000001719e-02,1.262000000000000233e+00,4.754358161649998493e+01,2.000000000000000000e+02,2.500000000000000000e+04,1.740590482950210571e-02,4.221778869628906250e+02,5.956708188686951067e-01,0.000000000000000000e+00,2.003906689451484269e+01
3.000000000000000000e+00,1.585000008344650269e-01,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,2.000000000000000000e+02,1.000000000000000000e+00,2.358292974531650543e-02,4.559684143066406250e+02,5.368748783810080027e-01,0.000000000000000000e+00,1.328387222654737793e-04
3.000000000000000000e+00,1.585000008344650269e-01,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,2.000000000000000000e+02,5.000000000000000000e+03,1.569144129753112793e-01,3.585728149414062500e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.078221597202658089e+00
3.000000000000000000e+00,1.585000008344650269e-01,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,2.000000000000000000e+02,1.000000000000000000e+04,1.185542941093444824e-01,3.757580566406250000e+02,8.493870402802101705e-01,0.000000000000000000e+00,1.122152916476371232e+01
3.000000000000000000e+00,1.585000008344650269e-01,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,2.000000000000000000e+02,1.500000000000000000e+04,2.514650486409664154e-02,4.113847961425781250e+02,7.291301809690601266e-01,0.000000000000000000e+00,2.039177835720397169e+01
3.000000000000000000e+00,1.585000008344650269e-01,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,2.000000000000000000e+02,2.000000000000000000e+04,1.865853369235992432e-02,4.265828552246093750e+02,7.493675812414867243e-01,0.000000000000000000e+00,2.482930906303791119e+01
3.000000000000000000e+00,1.585000008344650269e-01,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,2.000000000000000000e+02,2.500000000000000000e+04,1.793194562196731567e-02,4.422157287597656250e+02,6.898229227476162517e-01,0.000000000000000000e+00,2.518642071174279096e+01
3.000000000000000000e+00,3.980999886989593506e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,1.000000000000000000e+00,3.062569350004196167e-02,4.571200561523437500e+02,5.374491968260112218e-01,0.000000000000000000e+00,1.865312756538880688e-05
3.000000000000000000e+00,3.980999886989593506e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,5.000000000000000000e+03,1.641235053539276123e-01,3.569267578125000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.917421913759744315e-02
3.000000000000000000e+00,3.980999886989593506e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,1.000000000000000000e+04,1.687788665294647217e-01,3.915660095214843750e+02,7.561447648538803801e-01,0.000000000000000000e+00,6.974786661894118167e-02
3.000000000000000000e+00,3.980999886989593506e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,1.500000000000000000e+04,1.064905002713203430e-01,4.080310974121093750e+02,6.582155989936132601e-01,0.000000000000000000e+00,1.357506472016728749e-01
3.000000000000000000e+00,3.980999886989593506e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,2.000000000000000000e+04,6.569440662860870361e-02,4.149735717773437500e+02,6.233791368298819968e-01,0.000000000000000000e+00,1.959835140168498524e-01
3.000000000000000000e+00,3.980999886989593506e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,2.500000000000000000e+04,6.146088615059852600e-02,4.179567871093750000e+02,6.106057673698470634e-01,0.000000000000000000e+00,2.422521859479961626e-01
3.000000000000000000e+00,1.000000000000000000e+00,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,1.000000000000000000e+00,5.193803086876869202e-02,4.571883239746093750e+02,4.209284028324153937e-01,0.000000000000000000e+00,1.500733398219926630e-05
3.000000000000000000e+00,1.000000000000000000e+00,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,5.000000000000000000e+03,1.190682575106620789e-01,3.948985900878906250e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.475988614956460984e-03
3.000000000000000000e+00,1.000000000000000000e+00,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,1.000000000000000000e+04,1.250917464494705200e-01,4.142162780761718750e+02,8.498819826907946240e-01,0.000000000000000000e+00,1.335736777271464767e-02
3.000000000000000000e+00,1.000000000000000000e+00,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,1.500000000000000000e+04,9.084928035736083984e-02,4.189714660644531250e+02,8.177812745869393884e-01,0.000000000000000000e+00,1.739733927247454071e-02
3.000000000000000000e+00,1.000000000000000000e+00,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,2.000000000000000000e+04,7.290154695510864258e-02,4.195585327148437500e+02,8.026750590086546566e-01,0.000000000000000000e+00,1.936703105779228468e-02
3.000000000000000000e+00,1.000000000000000000e+00,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,2.500000000000000000e+04,7.768235355615615845e-02,4.196268615722656250e+02,7.982690794649881516e-01,0.000000000000000000e+00,2.026795894778351398e-02
3.000000000000000000e+00,1.585000008344650269e-01,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,nan,4.860784912109375000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.585000008344650269e-01,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+03,nan,4.860784912109375000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.585000008344650269e-01,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+04,nan,4.860784912109375000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.585000008344650269e-01,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,5.000000000000000000e+01,1.500000000000000000e+04,nan,4.860784912109375000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.585000008344650269e-01,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000000e+04,nan,4.860784912109375000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.585000008344650269e-01,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,5.000000000000000000e+01,2.500000000000000000e+04,nan,4.860784912109375000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,6.310000270605087280e-02,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,2.000000000000000000e+02,1.000000000000000000e+00,1.793501712381839752e-02,4.574511413574218750e+02,4.886590455452730630e-01,0.000000000000000000e+00,8.814429488926009632e-04
3.000000000000000000e+00,6.310000270605087280e-02,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,2.000000000000000000e+02,5.000000000000000000e+03,3.297613263130187988e-01,4.662373657226562500e+02,9.001996007984032211e-01,0.000000000000000000e+00,3.643389577880221442e+00
3.000000000000000000e+00,6.310000270605087280e-02,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,2.000000000000000000e+02,1.000000000000000000e+04,1.065382361412048340e-01,4.635415344238281250e+02,9.724187987661041532e-01,0.000000000000000000e+00,1.514621791946202300e+01
3.000000000000000000e+00,6.310000270605087280e-02,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,2.000000000000000000e+02,1.500000000000000000e+04,9.378191828727722168e-02,4.453557739257812500e+02,8.842315369261477542e-01,0.000000000000000000e+00,2.717877959312991365e+01
3.000000000000000000e+00,6.310000270605087280e-02,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,2.000000000000000000e+02,2.000000000000000000e+04,4.170417785644531250e-02,4.486665039062500000e+02,9.430230448194519832e-01,0.000000000000000000e+00,3.174045373442802642e+01
3.000000000000000000e+00,6.310000270605087280e-02,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,2.000000000000000000e+02,2.500000000000000000e+04,7.471244037151336670e-02,4.498295898437500000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.219148126309363533e+01
3.000000000000000000e+00,3.980999886989593506e-01,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+00,3.261864557862281799e-02,4.581048583984375000e+02,6.667488291841262571e-01,0.000000000000000000e+00,3.001689726299468924e-02
3.000000000000000000e+00,3.980999886989593506e-01,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+03,1.064850687980651855e-01,4.198937377929687500e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.774768141004688049e-01
3.000000000000000000e+00,3.980999886989593506e-01,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+04,1.452577412128448486e-01,3.927506408691406250e+02,9.985210746857283715e-01,0.000000000000000000e+00,1.088574687003480479e+00
3.000000000000000000e+00,3.980999886989593506e-01,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,5.000000000000000000e+01,1.500000000000000000e+04,1.686243712902069092e-01,3.960003356933593750e+02,9.502095144195218390e-01,0.000000000000000000e+00,1.808195612151876297e+00
3.000000000000000000e+00,3.980999886989593506e-01,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+04,1.009428352117538452e-01,4.056219177246093750e+02,8.782351491249691389e-01,0.000000000000000000e+00,2.611745055017925754e+00
3.000000000000000000e+00,3.980999886989593506e-01,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,5.000000000000000000e+01,2.500000000000000000e+04,1.401683837175369263e-01,4.105532531738281250e+02,8.294306137540053969e-01,0.000000000000000000e+00,3.430234831954543484e+00
3.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,3.000000000000000000e+02,1.000000000000000000e+00,2.161138691008090973e-02,4.567579650878906250e+02,5.334773218142548901e-01,0.000000000000000000e+00,2.078694857045175717e-05
3.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,3.000000000000000000e+02,5.000000000000000000e+03,1.202561780810356140e-01,3.694241638183593750e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.146531668844600116e+00
3.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,3.000000000000000000e+02,1.000000000000000000e+04,6.312806904315948486e-02,4.066354370117187500e+02,7.730217946200667045e-01,0.000000000000000000e+00,7.807875453315014980e+00
3.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,3.000000000000000000e+02,1.500000000000000000e+04,1.483616512268781662e-02,4.302682800292968750e+02,8.005105046141762770e-01,0.000000000000000000e+00,1.035796571639645158e+01
3.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,3.000000000000000000e+02,2.000000000000000000e+04,1.479851547628641129e-02,4.443310241699218750e+02,8.166110347535833203e-01,0.000000000000000000e+00,1.003446177413340834e+01
3.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,3.000000000000000000e+02,2.500000000000000000e+04,5.819081794470548630e-03,4.508545837402343750e+02,7.954054584724130628e-01,0.000000000000000000e+00,1.018301525305964361e+01
3.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,3.000000000000000000e+02,1.000000000000000000e+00,1.839921250939369202e-02,4.572635498046875000e+02,4.867965762156255538e-01,0.000000000000000000e+00,3.510669683446562828e-02
3.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,3.000000000000000000e+02,5.000000000000000000e+03,6.667894870042800903e-02,4.301813049316406250e+02,5.312329266071753597e-01,0.000000000000000000e+00,1.032240117612457153e+00
3.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,3.000000000000000000e+02,1.000000000000000000e+04,1.532969623804092407e-01,4.546019287109375000e+02,7.825532689856128377e-01,0.000000000000000000e+00,2.278614238216180699e+00
3.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,3.000000000000000000e+02,1.500000000000000000e+04,9.123191237449645996e-02,4.678549499511718750e+02,8.532143507557822248e-01,0.000000000000000000e+00,4.734292746241188787e+00
3.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,3.000000000000000000e+02,2.000000000000000000e+04,1.040849834680557251e-01,4.553659973144531250e+02,9.409943543981059699e-01,0.000000000000000000e+00,6.934046075835678558e+00
3.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,3.000000000000000000e+02,2.500000000000000000e+04,3.638483583927154541e-02,4.541917419433593750e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.985749578516406544e+00
3.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+00,1.774886250495910645e-02,4.562785034179687500e+02,5.029473283894276836e-01,0.000000000000000000e+00,3.504638837464660317e-02
3.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+03,6.126005202531814575e-02,4.320188598632812500e+02,5.428788743107054726e-01,0.000000000000000000e+00,9.956277762188026070e-01
3.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+04,1.379881352186203003e-01,4.136550292968750000e+02,9.060657919756607281e-01,0.000000000000000000e+00,1.464697030973702851e+00
3.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,1.000000000000000000e+02,1.500000000000000000e+04,5.698657408356666565e-02,4.108670654296875000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.765278893406243998e+00
3.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,1.000000000000000000e+02,2.000000000000000000e+04,1.354690343141555786e-01,4.193723449707031250e+02,8.566267351207453862e-01,0.000000000000000000e+00,4.502891425006642301e+00
3.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,1.000000000000000000e+02,2.500000000000000000e+04,1.018089428544044495e-01,4.250840148925781250e+02,8.824871648602395924e-01,0.000000000000000000e+00,6.269977956895086635e+00
3.000000000000000000e+00,6.310000270605087280e-02,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,2.000000000000000000e+02,1.000000000000000000e+00,1.892467588186264038e-02,4.557539062500000000e+02,4.720550300945829947e-01,0.000000000000000000e+00,1.394264000395912997e-04
3.000000000000000000e+00,6.310000270605087280e-02,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,2.000000000000000000e+02,5.000000000000000000e+03,3.835693001747131348e-01,4.744331970214843750e+02,8.858125537403267469e-01,0.000000000000000000e+00,2.020970982574981534e+00
3.000000000000000000e+00,6.310000270605087280e-02,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,2.000000000000000000e+02,1.000000000000000000e+04,7.813720405101776123e-02,4.387828674316406250e+02,8.713671539122957999e-01,0.000000000000000000e+00,9.689725970760369123e+00
3.000000000000000000e+00,6.310000270605087280e-02,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,2.000000000000000000e+02,1.500000000000000000e+04,9.251152724027633667e-02,4.438322753906250000e+02,8.720550300945829614e-01,0.000000000000000000e+00,1.857341730593318019e+01
3.000000000000000000e+00,6.310000270605087280e-02,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,2.000000000000000000e+02,2.000000000000000000e+04,2.319311350584030151e-02,4.547532958984375000e+02,9.439380911435941712e-01,0.000000000000000000e+00,2.074105025500891131e+01
3.000000000000000000e+00,6.310000270605087280e-02,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,2.000000000000000000e+02,2.500000000000000000e+04,5.849844962358474731e-02,4.488194274902343750e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.006269351668401058e+01
3.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,3.000000000000000000e+02,1.000000000000000000e+00,nan,4.860784912109375000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e+03,nan,4.860784912109375000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,3.000000000000000000e+02,1.000000000000000000e+04,nan,4.860784912109375000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,3.000000000000000000e+02,1.500000000000000000e+04,nan,4.860784912109375000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,3.000000000000000000e+02,2.000000000000000000e+04,nan,4.860784912109375000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,3.000000000000000000e+02,2.500000000000000000e+04,nan,4.860784912109375000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.999999776482582092e-03,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,2.000000000000000000e+02,1.000000000000000000e+00,nan,4.860784912109375000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.999999776482582092e-03,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,2.000000000000000000e+02,5.000000000000000000e+03,nan,4.860784912109375000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.999999776482582092e-03,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,2.000000000000000000e+02,1.000000000000000000e+04,nan,4.860784912109375000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.999999776482582092e-03,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,2.000000000000000000e+02,1.500000000000000000e+04,nan,4.860784912109375000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.999999776482582092e-03,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,2.000000000000000000e+02,2.000000000000000000e+04,nan,4.860784912109375000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.999999776482582092e-03,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,2.000000000000000000e+02,2.500000000000000000e+04,nan,4.860784912109375000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,2.000000000000000000e+02,1.000000000000000000e+00,2.286607772111892700e-02,4.570795593261718750e+02,5.187881172535904195e-01,0.000000000000000000e+00,2.078830955195431232e-05
3.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,2.000000000000000000e+02,5.000000000000000000e+03,1.415968388319015503e-01,3.566037597656250000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.509739830619999112e-01
3.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,2.000000000000000000e+02,1.000000000000000000e+04,9.637431055307388306e-02,3.841025695800781250e+02,8.225457407043085256e-01,0.000000000000000000e+00,4.731679723619019562e+00
3.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,2.000000000000000000e+02,1.500000000000000000e+04,2.938982658088207245e-02,4.208112792968750000e+02,7.222112925437733644e-01,0.000000000000000000e+00,7.438477417052531848e+00
3.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,2.000000000000000000e+02,2.000000000000000000e+04,1.719050481915473938e-02,4.351153869628906250e+02,7.493606138107417047e-01,0.000000000000000000e+00,9.040951732558180964e+00
3.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,2.000000000000000000e+02,2.500000000000000000e+04,3.506308794021606445e-02,4.463008422851562500e+02,7.383434979342907711e-01,0.000000000000000000e+00,8.946107564074837981e+00
3.000000000000000000e+00,3.980999886989593506e-01,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,3.000000000000000000e+02,1.000000000000000000e+00,3.173587471246719360e-02,4.578805847167968750e+02,6.928702010968921243e-01,0.000000000000000000e+00,7.543654412145695508e-04
3.000000000000000000e+00,3.980999886989593506e-01,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,3.000000000000000000e+02,5.000000000000000000e+03,3.208891749382019043e-01,3.891647949218750000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.941985071277392727e+00
3.000000000000000000e+00,3.980999886989593506e-01,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,3.000000000000000000e+02,1.000000000000000000e+04,5.231048539280891418e-02,4.118161926269531250e+02,7.884565160616349155e-01,0.000000000000000000e+00,1.923209893332884590e+01
3.000000000000000000e+00,3.980999886989593506e-01,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,3.000000000000000000e+02,1.500000000000000000e+04,1.326717715710401535e-02,4.262853393554687500e+02,7.168973622355706565e-01,0.000000000000000000e+00,2.656354226333416335e+01
3.000000000000000000e+00,3.980999886989593506e-01,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,3.000000000000000000e+02,2.000000000000000000e+04,1.072596479207277298e-02,4.271192016601562500e+02,7.200313397753982381e-01,0.000000000000000000e+00,2.918973333251465263e+01
3.000000000000000000e+00,3.980999886989593506e-01,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,3.000000000000000000e+02,2.500000000000000000e+04,1.049123983830213547e-02,4.284432983398437500e+02,6.944371898668059151e-01,0.000000000000000000e+00,2.967664416579692244e+01
3.000000000000000000e+00,9.999999776482582092e-03,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,3.000000000000000000e+02,1.000000000000000000e+00,1.585873775184154510e-02,4.552289428710937500e+02,3.392389270118527644e-01,0.000000000000000000e+00,3.607448802602594012e-02
3.000000000000000000e+00,9.999999776482582092e-03,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,3.000000000000000000e+02,5.000000000000000000e+03,4.114729538559913635e-02,4.435727233886718750e+02,3.502183406113537067e-01,0.000000000000000000e+00,1.552770766329412577e+00
3.000000000000000000e+00,9.999999776482582092e-03,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,3.000000000000000000e+02,1.000000000000000000e+04,1.978660821914672852e-01,4.964051208496093750e+02,8.138490330630068215e-01,0.000000000000000000e+00,2.931091069543999783e+00
3.000000000000000000e+00,9.999999776482582092e-03,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,3.000000000000000000e+02,1.500000000000000000e+04,1.306044757366180420e-01,5.056313476562500000e+02,9.333749220212101960e-01,0.000000000000000000e+00,4.610636338482493102e+00
3.000000000000000000e+00,9.999999776482582092e-03,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,3.000000000000000000e+02,2.000000000000000000e+04,1.711095869541168213e-01,4.879600219726562500e+02,9.977542108546475497e-01,0.000000000000000000e+00,5.819795658116867720e+00
3.000000000000000000e+00,9.999999776482582092e-03,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,3.000000000000000000e+02,2.500000000000000000e+04,2.294199168682098389e-01,4.622279052734375000e+02,1.000000000000000000e+00,0.000000000000000000e+00,7.063698351862403690e+00
3.000000000000000000e+00,2.510000020265579224e-02,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,1.500000000000000000e+02,1.000000000000000000e+00,nan,4.860787048339843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.510000020265579224e-02,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,1.500000000000000000e+02,5.000000000000000000e+03,nan,4.860787048339843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.510000020265579224e-02,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,1.500000000000000000e+02,1.000000000000000000e+04,nan,4.860787048339843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.510000020265579224e-02,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,1.500000000000000000e+02,1.500000000000000000e+04,nan,4.860787048339843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.510000020265579224e-02,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,1.500000000000000000e+02,2.000000000000000000e+04,nan,4.860787048339843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
