# k,D,alphabeta,alpha,beta,epsilon,t,hondadelta,sos_dist,area_diff,F,localization
1.000000000000000000e+00,1.585000000000000020e-01,1.000000000000000000e+02,2.000000000000000000e+03,2.999999999999999889e-02,3.000000000000000000e+02,2.500000000000000000e+04,nan,nan,nan,0.000000000000000000e+00,nan
1.000000000000000000e+00,9.999999776482582092e-03,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,1.000000000000000000e+02,1.000000000000000000e+00,1.698711328208446503e-02,4.560231628417968750e+02,3.168635875402792679e-01,0.000000000000000000e+00,4.668338835455314371e-04
1.000000000000000000e+00,9.999999776482582092e-03,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,1.000000000000000000e+02,5.000000000000000000e+03,1.538493037223815918e-01,5.471784667968750000e+02,6.075904045828858235e-01,0.000000000000000000e+00,5.109206302398208166e-01
1.000000000000000000e+00,9.999999776482582092e-03,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,1.000000000000000000e+02,1.000000000000000000e+04,1.524758487939834595e-01,5.011796569824218750e+02,5.302542069459362795e-01,0.000000000000000000e+00,2.209200370244536415e+00
1.000000000000000000e+00,9.999999776482582092e-03,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,1.000000000000000000e+02,1.500000000000000000e+04,1.251493990421295166e-01,4.893765258789062500e+02,7.307554600787683485e-01,0.000000000000000000e+00,3.986376187807334492e+00
1.000000000000000000e+00,9.999999776482582092e-03,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,1.000000000000000000e+02,2.000000000000000000e+04,1.520863622426986694e-01,4.888909606933593750e+02,9.119226638023630871e-01,0.000000000000000000e+00,4.212821784606584075e+00
1.000000000000000000e+00,9.999999776482582092e-03,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,1.000000000000000000e+02,2.500000000000000000e+04,1.074866577982902527e-01,4.876217956542968750e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.898362579082548685e+00
1.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,1.000000000000000000e+02,1.000000000000000000e+00,2.275050617754459381e-02,4.572825317382812500e+02,4.829161337474876525e-01,0.000000000000000000e+00,6.898247890956552605e-05
1.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,1.000000000000000000e+02,5.000000000000000000e+03,1.433159708976745605e-01,3.407355651855468750e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.433059929259406992e-02
1.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,1.000000000000000000e+02,1.000000000000000000e+04,1.223661154508590698e-01,3.725739135742187500e+02,7.909738717339667158e-01,0.000000000000000000e+00,4.605158623616904812e-02
1.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,1.000000000000000000e+02,1.500000000000000000e+04,7.426209002733230591e-02,4.031203308105468750e+02,6.802484926000365029e-01,0.000000000000000000e+00,8.965068513934182359e-02
1.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,1.000000000000000000e+02,2.000000000000000000e+04,4.211592674255371094e-02,4.176473083496093750e+02,6.089895852366160600e-01,0.000000000000000000e+00,1.238657406720753140e-01
1.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,1.000000000000000000e+02,2.500000000000000000e+04,1.896026916801929474e-02,4.273609313964843750e+02,5.845057555271332417e-01,0.000000000000000000e+00,1.415439646062435219e-01
1.000000000000000000e+00,1.000000000000000000e+00,6.310000000000001719e-02,1.262000000000000233e+00,4.754358161649998493e+01,3.000000000000000000e+02,1.000000000000000000e+00,4.884586483240127563e-02,4.556551208496093750e+02,4.577651850540109812e-01,0.000000000000000000e+00,1.355591372449520791e-02
1.000000000000000000e+00,1.000000000000000000e+00,6.310000000000001719e-02,1.262000000000000233e+00,4.754358161649998493e+01,3.000000000000000000e+02,5.000000000000000000e+03,1.351451426744461060e-01,3.972091369628906250e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.966179298012534105e-01
1.000000000000000000e+00,1.000000000000000000e+00,6.310000000000001719e-02,1.262000000000000233e+00,4.754358161649998493e+01,3.000000000000000000e+02,1.000000000000000000e+04,7.727054506540298462e-02,4.179604797363281250e+02,8.547901540641048568e-01,0.000000000000000000e+00,1.615679136706703378e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.310000000000001719e-02,1.262000000000000233e+00,4.754358161649998493e+01,3.000000000000000000e+02,1.500000000000000000e+04,6.576362997293472290e-02,4.194411010742187500e+02,8.349566141313972123e-01,0.000000000000000000e+00,2.885823891156568344e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.310000000000001719e-02,1.262000000000000233e+00,4.754358161649998493e+01,3.000000000000000000e+02,2.000000000000000000e+04,5.399647355079650879e-02,4.190627136230468750e+02,8.342482734195147964e-01,0.000000000000000000e+00,3.741826687973415666e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.310000000000001719e-02,1.262000000000000233e+00,4.754358161649998493e+01,3.000000000000000000e+02,2.500000000000000000e+04,5.028580129146575928e-02,4.185115356445312500e+02,8.466442358774570742e-01,0.000000000000000000e+00,4.246107820859725379e+00
1.000000000000000000e+00,3.980999886989593506e-01,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+00,3.065314143896102905e-02,4.569075317382812500e+02,8.128197411977129416e-01,0.000000000000000000e+00,1.021131126467091643e-01
1.000000000000000000e+00,3.980999886989593506e-01,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,2.000000000000000000e+02,5.000000000000000000e+03,6.997471302747726440e-02,4.192697448730468750e+02,9.374059584712609583e-01,0.000000000000000000e+00,2.771920841055724449e-01
1.000000000000000000e+00,3.980999886989593506e-01,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+04,9.189501404762268066e-02,4.067933654785156250e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.869471210215873036e-01
1.000000000000000000e+00,3.980999886989593506e-01,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,2.000000000000000000e+02,1.500000000000000000e+04,1.236038878560066223e-01,4.096370239257812500e+02,9.518507372855853355e-01,0.000000000000000000e+00,1.344137488219083743e+00
1.000000000000000000e+00,3.980999886989593506e-01,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+04,6.605030596256256104e-02,4.182073059082031250e+02,8.994884140836593156e-01,0.000000000000000000e+00,2.238026100452574774e+00
1.000000000000000000e+00,3.980999886989593506e-01,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,2.000000000000000000e+02,2.500000000000000000e+04,3.893585503101348877e-02,4.216732177734375000e+02,8.988865482997291378e-01,0.000000000000000000e+00,3.143309765026482072e+00
1.000000000000000000e+00,9.999999776482582092e-03,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,1.000000000000000000e+00,1.692865416407585144e-02,4.563196716308593750e+02,3.312678150948072942e-01,0.000000000000000000e+00,7.305169984279691634e-05
1.000000000000000000e+00,9.999999776482582092e-03,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,5.000000000000000000e+03,1.647950410842895508e-01,5.569528198242187500e+02,7.315652497211549976e-01,0.000000000000000000e+00,1.608208654384799333e-02
1.000000000000000000e+00,9.999999776482582092e-03,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,1.000000000000000000e+04,2.413913458585739136e-01,4.473916931152343750e+02,6.857107448258767946e-01,0.000000000000000000e+00,6.667446929035297787e-02
1.000000000000000000e+00,9.999999776482582092e-03,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,1.500000000000000000e+04,1.292228549718856812e-01,4.458354797363281250e+02,7.749411327302020425e-01,0.000000000000000000e+00,1.570843466885675499e-01
1.000000000000000000e+00,9.999999776482582092e-03,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,2.000000000000000000e+04,1.475507318973541260e-01,4.564548339843750000e+02,9.244020324699466773e-01,0.000000000000000000e+00,2.059424869820934978e-01
1.000000000000000000e+00,9.999999776482582092e-03,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,2.500000000000000000e+04,1.884489208459854126e-01,4.584180908203125000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.296941587397962614e-01
1.000000000000000000e+00,3.980999886989593506e-01,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,nan,4.860787048339843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.980999886989593506e-01,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+03,nan,4.860787048339843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.980999886989593506e-01,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+04,nan,4.860787048339843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.980999886989593506e-01,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+02,1.500000000000000000e+04,nan,4.860787048339843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.980999886989593506e-01,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+04,nan,4.860787048339843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.980999886989593506e-01,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+02,2.500000000000000000e+04,nan,4.860787048339843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.585000008344650269e-01,6.310000000000001719e-02,1.262000000000000233e+00,4.754358161649998493e+01,2.000000000000000000e+02,1.000000000000000000e+00,2.034750580787658691e-02,4.571358337402343750e+02,5.998239049086506736e-01,0.000000000000000000e+00,1.759025033390930123e-02
1.000000000000000000e+00,1.585000008344650269e-01,6.310000000000001719e-02,1.262000000000000233e+00,4.754358161649998493e+01,2.000000000000000000e+02,5.000000000000000000e+03,1.221172511577606201e-01,3.845091857910156250e+02,9.326436275588817493e-01,0.000000000000000000e+00,6.380392600083902854e-01
1.000000000000000000e+00,1.585000008344650269e-01,6.310000000000001719e-02,1.262000000000000233e+00,4.754358161649998493e+01,2.000000000000000000e+02,1.000000000000000000e+04,1.390948593616485596e-01,3.695947875976562500e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.474617278100157858e+00
1.000000000000000000e+00,1.585000008344650269e-01,6.310000000000001719e-02,1.262000000000000233e+00,4.754358161649998493e+01,2.000000000000000000e+02,1.500000000000000000e+04,6.539612263441085815e-02,3.962824401855468750e+02,8.498789346246973242e-01,0.000000000000000000e+00,8.651598737286210650e+00
1.000000000000000000e+00,1.585000008344650269e-01,6.310000000000001719e-02,1.262000000000000233e+00,4.754358161649998493e+01,2.000000000000000000e+02,2.000000000000000000e+04,2.975197508931159973e-02,4.143253479003906250e+02,8.036539731454985791e-01,0.000000000000000000e+00,1.444074460499282431e+01
1.000000000000000000e+00,1.585000008344650269e-01,6.310000000000001719e-02,1.262000000000000233e+00,4.754358161649998493e+01,2.000000000000000000e+02,2.500000000000000000e+04,3.247749805450439453e-02,4.270492858886718750e+02,7.895663658375522420e-01,0.000000000000000000e+00,1.863355981453096888e+01
1.000000000000000000e+00,9.999999776482582092e-03,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,5.000000000000000000e+01,1.000000000000000000e+00,1.608040370047092438e-02,4.577003173828125000e+02,3.358236832274934525e-01,0.000000000000000000e+00,4.672252219840838244e-04
1.000000000000000000e+00,9.999999776482582092e-03,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,5.000000000000000000e+01,5.000000000000000000e+03,1.681198030710220337e-01,5.548802490234375000e+02,7.327854563566180701e-01,0.000000000000000000e+00,4.537772617581390944e-01
1.000000000000000000e+00,9.999999776482582092e-03,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,5.000000000000000000e+01,1.000000000000000000e+04,1.811997145414352417e-01,4.434577941894531250e+02,6.844726684099116110e-01,0.000000000000000000e+00,1.505924867971921266e+00
1.000000000000000000e+00,9.999999776482582092e-03,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,5.000000000000000000e+01,1.500000000000000000e+04,1.401991099119186401e-01,4.457676391601562500e+02,7.850828041339807939e-01,0.000000000000000000e+00,3.052018880938680123e+00
1.000000000000000000e+00,9.999999776482582092e-03,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,5.000000000000000000e+01,2.000000000000000000e+04,1.710458099842071533e-01,4.539851989746093750e+02,9.215539783339559143e-01,0.000000000000000000e+00,3.508856782139101682e+00
1.000000000000000000e+00,9.999999776482582092e-03,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,5.000000000000000000e+01,2.500000000000000000e+04,2.502602934837341309e-01,4.602904357910156250e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.628861766439789527e+00
1.000000000000000000e+00,6.310000270605087280e-02,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,3.000000000000000000e+02,1.000000000000000000e+00,1.803816296160221100e-02,4.568199462890625000e+02,4.602677795166058017e-01,0.000000000000000000e+00,4.586147874506835273e-04
1.000000000000000000e+00,6.310000270605087280e-02,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,3.000000000000000000e+02,5.000000000000000000e+03,3.488464057445526123e-01,4.496091613769531250e+02,9.186228482003130358e-01,0.000000000000000000e+00,1.430273417412619485e+00
1.000000000000000000e+00,6.310000270605087280e-02,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,3.000000000000000000e+02,1.000000000000000000e+04,7.500584423542022705e-02,4.725863647460937500e+02,7.454355764214919411e-01,0.000000000000000000e+00,4.522528138352500449e+00
1.000000000000000000e+00,6.310000270605087280e-02,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,3.000000000000000000e+02,1.500000000000000000e+04,2.980534359812736511e-02,4.749076843261718750e+02,8.574161015475569858e-01,0.000000000000000000e+00,6.034756401052081110e+00
1.000000000000000000e+00,6.310000270605087280e-02,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,3.000000000000000000e+02,2.000000000000000000e+04,4.522039741277694702e-02,4.664602661132812500e+02,9.558337680403408143e-01,0.000000000000000000e+00,5.963541942541443319e+00
1.000000000000000000e+00,6.310000270605087280e-02,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,3.000000000000000000e+02,2.500000000000000000e+04,2.256596274673938751e-02,4.707101135253906250e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.913502613716400624e+00
1.000000000000000000e+00,9.999999776482582092e-03,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,1.500000000000000000e+02,1.000000000000000000e+00,1.542016770690679550e-02,4.563480529785156250e+02,3.267751292722915757e-01,0.000000000000000000e+00,2.950557869379856653e-03
1.000000000000000000e+00,9.999999776482582092e-03,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,1.500000000000000000e+02,5.000000000000000000e+03,3.169200420379638672e-01,5.268028564453125000e+02,6.332450498171270370e-01,0.000000000000000000e+00,1.644933302649953077e+00
1.000000000000000000e+00,9.999999776482582092e-03,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,1.500000000000000000e+02,1.000000000000000000e+04,1.555456519126892090e-01,5.029433898925781250e+02,6.627569680918148354e-01,0.000000000000000000e+00,8.861232087076796660e+00
1.000000000000000000e+00,9.999999776482582092e-03,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,1.500000000000000000e+02,1.500000000000000000e+04,1.356245279312133789e-01,5.138179931640625000e+02,8.037583554042123657e-01,0.000000000000000000e+00,1.884437221595170442e+01
1.000000000000000000e+00,9.999999776482582092e-03,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,1.500000000000000000e+02,2.000000000000000000e+04,1.567559242248535156e-01,4.876322021484375000e+02,9.346701980073148786e-01,0.000000000000000000e+00,1.983977957868370368e+01
1.000000000000000000e+00,9.999999776482582092e-03,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,1.500000000000000000e+02,2.500000000000000000e+04,1.216339990496635437e-01,4.844237670898437500e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.834480215341077525e+01
1.000000000000000000e+00,3.980999886989593506e-01,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,2.000000000000000000e+02,1.000000000000000000e+00,3.112135082483291626e-02,4.577741088867187500e+02,5.767977406039539456e-01,0.000000000000000000e+00,4.056986910823729862e-04
1.000000000000000000e+00,3.980999886989593506e-01,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,2.000000000000000000e+02,5.000000000000000000e+03,2.485615760087966919e-01,3.684199829101562500e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.728555233777175792e-01
